query_id,rank,document_id,score
3781,5,446628,0.7050495
3781,6,582864,0.70494735
3781,7,304479,0.69765925
3781,8,144439,0.6914469
3781,9,533808,0.6890986
3781,10,191965,0.6875106
5374,1,457689,0.7208753
5374,2,162047,0.69016385
5374,3,283106,0.6758818
5374,4,396633,0.66778696
5374,5,248217,0.66432875
5374,6,544506,0.661662
5374,7,78648,0.6610949
5374,8,18335,0.660133
5374,9,5220,0.65988374
5374,10,306649,0.6596737
1310,1,101103,0.77807546
1310,2,597813,0.7702894
1310,3,155624,0.7511264
1310,4,139978,0.75007725
1310,5,223338,0.74874306
1310,6,143728,0.7477435
1310,7,310056,0.7434958
1310,8,535651,0.7405744
1310,9,120090,0.7396612
1310,10,165710,0.73965096
8005,1,172703,0.713245
8005,2,56894,0.7056931
8005,3,159471,0.69528955
8005,4,27930,0.6930072
8005,5,236036,0.68515736
8005,6,175927,0.6843169
8005,7,371251,0.67655426
8005,8,417733,0.6754776
8005,9,107462,0.6701703
8005,10,528880,0.66749054
2994,1,562780,0.7038691
2994,2,153541,0.7029625
2994,3,460721,0.7008274
2994,4,138428,0.6870502
2994,5,75195,0.68360007
2994,6,200211,0.6785897
2994,7,569145,0.6767621
2994,8,20036,0.67577523
2994,9,510317,0.67435396
2994,10,434906,0.67279696
6142,1,155461,0.7700064
6142,2,245834,0.750917
6142,3,344076,0.75005835
6142,4,386364,0.74757355
6142,5,451898,0.74576527
6142,6,595171,0.74536955
6142,7,386278,0.7439897
6142,8,238215,0.74393237
6142,9,89533,0.740971
6142,10,561205,0.7402319
3125,1,89008,0.7800601
3125,2,173212,0.7694057
3125,3,540395,0.75459754
3125,4,192843,0.7496433
3125,5,338545,0.7435275
3125,6,76618,0.74326164
3125,7,146388,0.74298596
3125,8,196463,0.74049526
3125,9,34810,0.7339672
3125,10,362069,0.7303208
8832,1,94689,0.7569386
8832,2,13885,0.740526
8832,3,332924,0.73853695
8832,4,538237,0.72567916
8832,5,388057,0.7112279
8832,6,104741,0.7080756
8832,7,94477,0.7011049
8832,8,42157,0.70103705
8832,9,598680,0.70026064
8832,10,48691,0.6997988
3683,1,408995,0.79897326
3683,2,276975,0.79695356
3683,3,350344,0.7653871
3683,4,105973,0.76497984
3683,5,65208,0.76095104
3683,6,522713,0.7451439
3683,7,420746,0.7379756
3683,8,565016,0.73362434
3683,9,387022,0.7330152
3683,10,6607,0.730505
939,1,526555,0.793014
939,2,392434,0.7731625
939,3,444300,0.7660099
939,4,74774,0.7625596
939,5,532656,0.7607675
939,6,296750,0.7555821
939,7,193830,0.7506423
939,8,72209,0.7501559
939,9,505110,0.74882144
939,10,371238,0.7483071
7206,1,65667,0.74276555
7206,2,518526,0.7410822
7206,3,417506,0.7375716
7206,4,444752,0.73575795
7206,5,79319,0.72295177
7206,6,121490,0.7192174
7206,7,538795,0.7180711
7206,8,573846,0.7131627
7206,9,9264,0.70918906
7206,10,547553,0.70600843
10246,1,370635,0.79184866
10246,2,176717,0.77164876
10246,3,119161,0.76494646
10246,4,327080,0.7626854
10246,5,449623,0.75697476
10246,6,315205,0.73199385
10246,7,226984,0.7250078
10246,8,109422,0.7247462
10246,9,340263,0.7221105
10246,10,273142,0.7193513
5241,1,344740,0.80387133
5241,2,273735,0.794086
5241,3,281675,0.7865354
5241,4,210972,0.7811929
5241,5,244254,0.77954125
5241,6,390976,0.7788607
5241,7,234286,0.77196133
5241,8,337765,0.77045673
5241,9,213713,0.76993775
5241,10,444148,0.7680587
8121,1,36038,0.7435406
8121,2,205070,0.7377082
8121,3,175107,0.73327893
8121,4,170652,0.73029995
8121,5,87667,0.7290495
8121,6,99708,0.72834504
8121,7,378994,0.72809124
8121,8,432424,0.7220248
8121,9,110860,0.7178683
8121,10,480515,0.71556675
98,1,527522,0.781881
98,2,333059,0.76396203
98,3,552305,0.75070465
98,4,325808,0.74397707
98,5,373119,0.74216247
98,6,39716,0.7356187
98,7,30352,0.73099065
98,8,267386,0.7307726
98,9,18855,0.73077255
98,10,140738,0.729993
5064,1,2003,0.8156855
5064,2,461376,0.76107156
5064,3,479769,0.7494367
5064,4,192811,0.7386428
5064,5,280776,0.72818094
5064,6,55841,0.7261571
5064,7,535742,0.72529465
5064,8,418281,0.7247975
5064,9,321619,0.722853
5064,10,429133,0.72268057
4615,1,69523,0.7447282
4615,2,496427,0.73916185
4615,3,596196,0.69274473
4615,4,455798,0.6819459
4615,5,224229,0.6815158
4615,6,376430,0.6773653
4615,7,519089,0.67717177
4615,8,261900,0.6765709
4615,9,179726,0.67600393
4615,10,393206,0.67338365
7467,1,193312,0.811842
7467,2,163987,0.8042853
7467,3,408546,0.7917289
7467,4,584350,0.78144866
7467,5,257457,0.76614267
7467,6,433806,0.7591468
7467,7,260023,0.7581258
7467,8,516078,0.7495178
7467,9,444749,0.7455028
7467,10,252084,0.7437053
1676,1,394871,0.8337212
1676,2,586026,0.80497456
1676,3,487791,0.7972189
1676,4,232544,0.7960552
1676,5,234436,0.7924609
1676,6,68524,0.7873219
1676,7,466213,0.7801004
1676,8,32072,0.7791165
1676,9,408434,0.77877295
1676,10,77245,0.7685384
503,1,449333,0.76590705
503,2,324686,0.7502804
503,3,272559,0.7386584
503,4,488379,0.73710173
503,5,307595,0.73587006
503,6,47548,0.7314989
503,7,514311,0.73148906
503,8,350344,0.7245016
503,9,390015,0.7244695
503,10,268992,0.72342134
3264,1,486525,0.80341744
3264,2,260383,0.7711444
3264,3,25466,0.7659012
3264,4,307517,0.7597523
3264,5,317037,0.7586159
3264,6,400009,0.754752
3264,7,130128,0.7473584
3264,8,316230,0.7440666
3264,9,89519,0.74214184
3264,10,106424,0.73917913
6467,1,88813,0.81889576
6467,2,83807,0.8064245
6467,3,137852,0.79784596
6467,4,442005,0.7947166
6467,5,14543,0.79237545
6467,6,367391,0.79109824
6467,7,131127,0.78962845
6467,8,368348,0.789614
6467,9,109455,0.7873831
6467,10,99857,0.78736186
4289,1,302699,0.78923845
4289,2,288330,0.784318
4289,3,16961,0.767665
4289,4,343489,0.76446444
4289,5,416975,0.7636224
4289,6,43152,0.7619392
4289,7,226102,0.75550807
4289,8,369035,0.7526379
4289,9,535529,0.7497284
4289,10,38918,0.7449297
4394,1,99102,0.76985383
4394,2,462585,0.76244545
4394,3,372051,0.76199263
4394,4,431462,0.75502354
4394,5,286866,0.75133085
4394,6,407757,0.750664
4394,7,285395,0.7501941
4394,8,472629,0.7464179
4394,9,242359,0.74566007
4394,10,142613,0.7420802
4047,1,417840,0.8878439
4047,2,452175,0.8755863
4047,3,170966,0.82510567
4047,4,470725,0.80966145
4047,5,324779,0.8063074
4047,6,224366,0.8006758
4047,7,110733,0.7996705
4047,8,358846,0.7955687
4047,9,49765,0.79452336
4047,10,77652,0.79440165
1815,1,446928,0.80454415
1815,2,308255,0.7704874
1815,3,254158,0.7674501
1815,4,533457,0.7636406
1815,5,129503,0.7632889
1815,6,334603,0.7612482
1815,7,72321,0.7595708
1815,8,280021,0.75845504
1815,9,165025,0.75672793
1815,10,191473,0.75529414
7218,1,279185,0.8315608
7218,2,565909,0.82715505
7218,3,266900,0.80240095
7218,4,94062,0.79334104
7218,5,469830,0.79253256
7218,6,331606,0.78548163
7218,7,527654,0.78097594
7218,8,272754,0.77769136
7218,9,326335,0.7766421
7218,10,333674,0.77562374
8982,1,225964,0.799865
8982,2,364735,0.7994658
8982,3,500486,0.7974484
8982,4,539263,0.7924876
8982,5,87722,0.79090846
8982,6,392465,0.7896513
8982,7,472663,0.7878831
8982,8,560783,0.7864659
8982,9,254230,0.78505516
8982,10,371337,0.78373873
8874,1,292762,0.79549944
8874,2,151037,0.7927137
8874,3,232540,0.7716563
8874,4,140267,0.7637931
8874,5,161155,0.76146185
8874,6,113948,0.75939906
8874,7,596518,0.75509906
8874,8,483394,0.75470173
8874,9,177674,0.7518255
8874,10,511066,0.7478144
549,1,214024,0.7758947
549,2,240328,0.7758817
549,3,88077,0.7742829
549,4,221061,0.76423967
549,5,376898,0.7610404
549,6,461943,0.75275284
549,7,210855,0.7448797
549,8,595633,0.7385702
549,9,502781,0.7383691
549,10,190537,0.73757577
2407,1,448368,0.81571317
2407,2,344203,0.78123224
2407,3,67607,0.77585423
2407,4,263999,0.77296084
2407,5,117267,0.77028835
2407,6,467266,0.76944244
2407,7,348313,0.76750004
2407,8,542915,0.7667317
2407,9,319090,0.7667099
2407,10,1766,0.76664436
8937,1,271109,0.8026997
8937,2,198039,0.775036
8937,3,538054,0.7748643
8937,4,154989,0.77296174
8937,5,22426,0.7721289
8937,6,469888,0.7719803
8937,7,41967,0.7711086
8937,8,469382,0.7697418
8937,9,590561,0.763124
8937,10,533132,0.7606099
7344,1,14368,0.8318603
7344,2,378974,0.81684244
7344,3,159166,0.80225235
7344,4,150430,0.77723885
7344,5,65618,0.753283
7344,6,501032,0.74757683
7344,7,77963,0.74725026
7344,8,253926,0.7444671
7344,9,404840,0.72222775
7344,10,452479,0.7199634
2856,1,266840,0.8223311
2856,2,342212,0.81036437
2856,3,66991,0.8027504
2856,4,231727,0.7998365
2856,5,263174,0.7838084
2856,6,276186,0.78129196
2856,7,110848,0.77761483
2856,8,5219,0.77474314
2856,9,475478,0.76693356
2856,10,254257,0.7640184
7801,1,427592,0.76316655
7801,2,378161,0.74672276
7801,3,541302,0.7388908
7801,4,232114,0.72833306
7801,5,441603,0.72807837
7801,6,73854,0.7247342
7801,7,252574,0.72461545
7801,8,6751,0.7219934
7801,9,389273,0.7205644
7801,10,113587,0.72002447
2395,1,158091,0.7309184
2395,2,192910,0.73049605
2395,3,29009,0.7224202
2395,4,57320,0.709377
2395,5,115584,0.70900154
2395,6,414062,0.7003256
2395,7,256833,0.69911194
2395,8,237282,0.6979982
2395,9,179066,0.695645
2395,10,277513,0.6877221
6875,1,52940,0.70610714
6875,2,500338,0.6959764
6875,3,536194,0.6916683
6875,4,109796,0.6910415
6875,5,77502,0.6904583
6875,6,249679,0.68682986
6875,7,79337,0.68256927
6875,8,74554,0.68131924
6875,9,105717,0.6791599
6875,10,472062,0.67519724
6891,1,474351,0.7515955
6891,2,238702,0.74641544
6891,3,425452,0.7175782
6891,4,502495,0.71752465
6891,5,351352,0.7050186
6891,6,430398,0.70109475
6891,7,331008,0.6998254
6891,8,499008,0.699664
6891,9,570787,0.6955478
6891,10,296567,0.69437927
7702,1,287950,0.8172913
7702,2,5710,0.8040025
7702,3,137299,0.80344146
7702,4,138383,0.7871616
7702,5,498645,0.7869714
7702,6,387277,0.78665984
7702,7,414444,0.7788506
7702,8,133093,0.7783301
7702,9,45468,0.7780424
7702,10,535581,0.77317476
2695,1,305904,0.8104674
2695,2,425479,0.7733322
2695,3,456389,0.7694518
2695,4,119379,0.767364
2695,5,111048,0.76454926
2695,6,183883,0.7548195
2695,7,547196,0.7516693
2695,8,252358,0.74491286
2695,9,579763,0.7436008
2695,10,28060,0.7426979
5616,1,558286,0.75714874
5616,2,263912,0.741315
5616,3,9938,0.7372502
5616,4,202329,0.7338594
5616,5,559105,0.7303937
5616,6,374258,0.7252036
5616,7,564338,0.72365755
5616,8,217035,0.7230476
5616,9,391291,0.72256327
5616,10,143861,0.72017527
928,1,349866,0.748371
928,2,86952,0.7371979
928,3,352429,0.7330022
928,4,251466,0.7245774
928,5,230297,0.7218109
928,6,456783,0.7206437
928,7,538681,0.7187486
928,8,254152,0.7167089
928,9,549151,0.71571136
928,10,331255,0.71511793
10447,1,144751,0.893786
10447,2,500175,0.8727349
10447,3,382236,0.86690235
10447,4,259150,0.8646265
10447,5,26652,0.8522737
10447,6,492971,0.841914
10447,7,114912,0.8408057
10447,8,540389,0.83804584
10447,9,532657,0.834955
10447,10,382894,0.82683
5427,1,447231,0.7587749
5427,2,323284,0.7533613
5427,3,219613,0.7513762
5427,4,22592,0.74592197
5427,5,390435,0.7427976
5427,6,101557,0.7422999
5427,7,9216,0.7397624
5427,8,495281,0.7324513
5427,9,460530,0.7309444
5427,10,31221,0.7291548
2587,1,89326,0.7788463
2587,2,594483,0.7302996
2587,3,482503,0.71251
2587,4,16774,0.7095099
2587,5,106161,0.70591444
2587,6,377853,0.70426625
2587,7,573874,0.69559705
2587,8,457529,0.6821781
2587,9,220691,0.6801866
2587,10,244362,0.67695916
5782,1,172084,0.8263009
5782,2,459257,0.78165174
5782,3,82741,0.77829814
5782,4,117007,0.7767129
5782,5,480586,0.7740756
5782,6,262026,0.77281713
5782,7,16778,0.7691387
5782,8,384892,0.76608324
5782,9,156873,0.76594305
5782,10,111054,0.7649969
9871,1,367207,0.74491394
9871,2,515254,0.73854506
9871,3,56342,0.7267128
9871,4,40161,0.7258556
9871,5,294297,0.72397745
9871,6,200477,0.72363603
9871,7,357590,0.7186841
9871,8,484535,0.7185825
9871,9,90902,0.7147923
9871,10,567577,0.7143785
6668,1,504243,0.7407515
6668,2,123263,0.7218266
6668,3,103952,0.7214252
6668,4,535605,0.72126675
6668,5,77124,0.72124577
6668,6,499269,0.7211176
6668,7,457294,0.7188823
6668,8,181924,0.71848
6668,9,533727,0.7181866
6668,10,401266,0.7157909
1284,1,342903,0.83241415
1284,2,342411,0.80184555
1284,3,403948,0.8017482
1284,4,11122,0.77633584
1284,5,180581,0.7756069
1284,6,152657,0.7706041
1284,7,261101,0.77004665
1284,8,251385,0.7638312
1284,9,183506,0.7630997
1284,10,44955,0.7614504
2443,1,217216,0.7365768
2443,2,519314,0.7346947
2443,3,69171,0.70926595
2443,4,183880,0.70545137
2443,5,426216,0.6902747
2443,6,291486,0.6858027
2443,7,393579,0.6844771
2443,8,28046,0.6839231
2443,9,25247,0.6825609
2443,10,472629,0.6806896
3179,1,385073,0.7973751
3179,2,147358,0.7810435
3179,3,63047,0.7638267
3179,4,125140,0.7628906
3179,5,521489,0.7608489
3179,6,458079,0.7490686
3179,7,458431,0.7477168
3179,8,388704,0.74494606
3179,9,240066,0.74202096
3179,10,159162,0.7390678
3404,1,589862,0.72902536
3404,2,182989,0.7281024
3404,3,395483,0.72407275
3404,4,158122,0.71742547
3404,5,546277,0.71341497
3404,6,347723,0.7132782
3404,7,385320,0.71188056
3404,8,110061,0.7105115
3404,9,222049,0.7083602
3404,10,541682,0.70453477
3453,1,587111,0.835085
3453,2,340815,0.80827934
3453,3,394886,0.8030576
3453,4,289073,0.7930215
3453,5,553105,0.7920859
3453,6,233635,0.7906938
3453,7,418626,0.7836062
3453,8,393134,0.7807754
3453,9,236366,0.7803453
3453,10,414088,0.7790879
5045,1,123170,0.7948093
5045,2,202767,0.7831166
5045,3,419488,0.7799741
5045,4,541163,0.7788288
5045,5,434835,0.7756691
5045,6,111339,0.7706746
5045,7,286383,0.7661024
5045,8,264554,0.7654567
5045,9,471700,0.7654284
5045,10,470879,0.75975245
5808,1,438547,0.8455565
5808,2,175107,0.83344877
5808,3,170652,0.8267319
5808,4,452479,0.8251049
5808,5,251824,0.82303566
5808,6,204761,0.8177726
5808,7,197389,0.81275773
5808,8,542764,0.81052065
5808,9,336284,0.8076798
5808,10,242849,0.8062338
4845,1,339928,0.86235565
4845,2,40424,0.8186934
4845,3,271997,0.7992803
4845,4,25029,0.77887
4845,5,43781,0.7725295
4845,6,408524,0.7695275
4845,7,106665,0.7695054
4845,8,159471,0.7678088
4845,9,180196,0.76335776
4845,10,367960,0.75983393
3625,1,569812,0.7669798
3625,2,500751,0.76110303
3625,3,140078,0.7420399
3625,4,176640,0.74170876
3625,5,210345,0.7408326
3625,6,380263,0.73947746
3625,7,295738,0.7385795
3625,8,113830,0.7382318
3625,9,98326,0.73604834
3625,10,158058,0.7345491
6679,1,116436,0.8325118
6679,2,358492,0.83118194
6679,3,581672,0.82456166
6679,4,293605,0.7878361
6679,5,463254,0.78383493
6679,6,481070,0.78220564
6679,7,177559,0.7803998
6679,8,53669,0.7783714
6679,9,11456,0.77797186
6679,10,477011,0.7748921
6005,1,149500,0.8377962
6005,2,507544,0.8048841
6005,3,564206,0.7977977
6005,4,176498,0.7905888
6005,5,96268,0.7899312
6005,6,32324,0.78935456
6005,7,680,0.7883868
6005,8,402659,0.7875184
6005,9,117085,0.78511345
6005,10,571198,0.7845276
8544,1,267113,0.7826022
8544,2,214003,0.77232945
8544,3,343613,0.7537935
8544,4,393418,0.7532558
8544,5,72677,0.75272363
8544,6,502164,0.7494885
8544,7,105231,0.7464385
8544,8,333496,0.7380566
8544,9,568611,0.7369875
8544,10,527076,0.7364993
4464,1,402314,0.77358305
4464,2,470692,0.7500241
4464,3,218522,0.74419475
4464,4,182010,0.7423835
4464,5,555237,0.74063736
4464,6,385182,0.7371032
4464,7,307999,0.7368836
4464,8,395693,0.73476046
4464,9,56894,0.7343999
4464,10,102904,0.73399997
3822,1,292714,0.7891035
3822,2,305907,0.7819029
3822,3,592545,0.7714745
3822,4,174406,0.7682079
3822,5,370756,0.7622521
3822,6,541608,0.7603522
3822,7,208499,0.752197
3822,8,239876,0.74651945
3822,9,549787,0.74642444
3822,10,417917,0.74546134
7879,1,58186,0.7618777
7879,2,458843,0.75758624
7879,3,388252,0.75234437
7879,4,200921,0.75088644
7879,5,43088,0.7470872
7879,6,484327,0.74683696
7879,7,585447,0.7461203
7879,8,50542,0.74541175
7879,9,176335,0.74515235
7879,10,215296,0.74448377
3115,1,233562,0.74066925
3115,2,267892,0.724836
3115,3,129364,0.7184965
3115,4,559852,0.6722479
3115,5,532609,0.6636772
3115,6,145153,0.66106296
3115,7,498640,0.6579927
3115,8,193280,0.6579847
3115,9,395721,0.6556442
3115,10,150066,0.6524253
8512,1,469809,0.832213
8512,2,458063,0.82915497
8512,3,209789,0.8074788
8512,4,293687,0.803936
8512,5,483676,0.8027916
8512,6,23537,0.8022318
8512,7,13209,0.7968379
8512,8,219762,0.7925965
8512,9,428671,0.7916435
8512,10,371922,0.79057103
3995,1,404954,0.7840023
3995,2,578941,0.74766636
3995,3,394154,0.74327004
3995,4,79556,0.7401948
3995,5,81815,0.7401043
3995,6,297900,0.73857105
3995,7,479918,0.73284024
3995,8,331384,0.7316816
3995,9,212883,0.7304582
3995,10,485507,0.72649264
559,1,75252,0.7962206
559,2,585282,0.7827404
559,3,191550,0.76995397
559,4,410243,0.7667873
559,5,315796,0.7626446
559,6,26758,0.76132554
559,7,453025,0.75966567
559,8,583321,0.75929296
559,9,176742,0.7586079
559,10,372039,0.7552523
3791,1,570466,0.8133803
3791,2,212222,0.7725929
3791,3,327432,0.77249503
3791,4,255171,0.75151944
3791,5,377035,0.7361769
3791,6,282013,0.7354671
3791,7,37484,0.73175216
3791,8,42475,0.7315321
3791,9,487373,0.72854674
3791,10,368023,0.7251162
8002,1,115333,0.7536247
8002,2,97842,0.74839276
8002,3,118786,0.74469596
8002,4,571258,0.73749274
8002,5,265159,0.73409784
8002,6,321114,0.7320273
8002,7,217006,0.73155016
8002,8,162454,0.7294575
8002,9,557181,0.72801983
8002,10,458431,0.72446084
4179,1,278196,0.7834142
4179,2,546589,0.7773831
4179,3,273077,0.776587
4179,4,371672,0.7719182
4179,5,240848,0.7706291
4179,6,589950,0.7628827
4179,7,136073,0.7620817
4179,8,122683,0.75734234
4179,9,514058,0.75706035
4179,10,110628,0.7535761
2891,1,31117,0.82192016
2891,2,163199,0.7619572
2891,3,250702,0.75851905
2891,4,295121,0.75519586
2891,5,497642,0.74828595
2891,6,348787,0.7402951
2891,7,537763,0.738216
2891,8,94088,0.73432535
2891,9,403930,0.73373395
2891,10,125776,0.7306081
853,1,477476,0.82966673
853,2,223170,0.8294692
853,3,585121,0.82524776
853,4,211485,0.81652546
853,5,438801,0.8165025
853,6,569645,0.79717994
853,7,449816,0.79594475
853,8,212786,0.7953588
853,9,303078,0.79461014
853,10,434351,0.7928307
10136,1,265453,0.78677
10136,2,205685,0.7771477
10136,3,466950,0.7745888
10136,4,417740,0.7726366
10136,5,121017,0.7706161
10136,6,351293,0.77020335
10136,7,393823,0.7687475
10136,8,103830,0.7645273
10136,9,290930,0.760776
10136,10,553647,0.75759757
8635,1,575918,0.75478494
8635,2,488364,0.75451237
8635,3,182444,0.7526717
8635,4,423229,0.7521597
8635,5,166118,0.74698806
8635,6,356929,0.7442607
8635,7,454629,0.74415964
8635,8,523406,0.7433836
8635,9,226944,0.7432485
8635,10,164513,0.7430013
2513,1,378414,0.77219355
2513,2,440774,0.7650069
2513,3,235266,0.76450276
2513,4,255101,0.75535965
2513,5,257168,0.7540528
2513,6,209974,0.7520441
2513,7,395011,0.7515013
2513,8,309555,0.7486642
2513,9,452350,0.74859345
2513,10,6543,0.74720347
5206,1,298908,0.81937397
5206,2,179494,0.7990957
5206,3,557199,0.7945962
5206,4,431212,0.7925221
5206,5,287157,0.7841047
5206,6,172128,0.77932316
5206,7,55084,0.7770044
5206,8,402739,0.7767941
5206,9,599483,0.7762789
5206,10,504293,0.7759359
8959,1,52221,0.84599614
8959,2,502147,0.8050545
8959,3,118712,0.7987213
8959,4,327952,0.79321754
8959,5,540816,0.79137915
8959,6,468025,0.7910474
8959,7,91831,0.78836197
8959,8,440959,0.78589654
8959,9,340607,0.7826981
8959,10,200879,0.7790481
4433,1,563728,0.8402114
4433,2,34986,0.81960696
4433,3,367960,0.8142991
4433,4,549364,0.81188065
4433,5,343040,0.8080044
4433,6,504301,0.8046878
4433,7,297290,0.8045343
4433,8,315627,0.799034
4433,9,544236,0.7977625
4433,10,106620,0.792379
4188,1,199921,0.7472067
4188,2,507867,0.74465334
4188,3,451759,0.74134463
4188,4,563416,0.7404448
4188,5,153265,0.73911786
4188,6,502854,0.7358638
4188,7,550932,0.7327051
4188,8,206491,0.72522736
4188,9,26462,0.7195938
4188,10,468108,0.7127476
2713,1,584170,0.74134445
2713,2,73505,0.7256725
2713,3,165691,0.7254704
2713,4,15473,0.7249026
2713,5,284528,0.71989286
2713,6,324717,0.7190912
2713,7,564301,0.7151838
2713,8,365462,0.7132144
2713,9,333292,0.70991784
2713,10,41944,0.709872
9060,1,511093,0.89456844
9060,2,528052,0.8160312
9060,3,228217,0.8042376
9060,4,325787,0.80381995
9060,5,374797,0.8027963
9060,6,586502,0.7962676
9060,7,247902,0.7961288
9060,8,230666,0.7937053
9060,9,275199,0.79334116
9060,10,294688,0.79291034
7098,1,34139,0.84933317
7098,2,236254,0.8460322
7098,3,318321,0.8223032
7098,4,552255,0.8174086
7098,5,217781,0.8122566
7098,6,280538,0.81192505
7098,7,314200,0.8002452
7098,8,97348,0.7991912
7098,9,266898,0.79905593
7098,10,581780,0.79858536
10628,1,384015,0.80308664
10628,2,209359,0.79540974
10628,3,434788,0.7896128
10628,4,487329,0.77904385
10628,5,591694,0.7773632
10628,6,366484,0.7753993
10628,7,588116,0.7717002
10628,8,148728,0.77160656
10628,9,94690,0.76982844
10628,10,122050,0.7677022
6683,1,480748,0.70512956
6683,2,420476,0.6803436
6683,3,121490,0.6794368
6683,4,502091,0.6703148
6683,5,53993,0.6689551
6683,6,432727,0.6674323
6683,7,216734,0.65925527
6683,8,284463,0.65811175
6683,9,314898,0.65190446
6683,10,193312,0.65139997
10183,1,347010,0.75277054
10183,2,285472,0.752329
10183,3,594784,0.75115216
10183,4,246345,0.74421984
10183,5,318966,0.7425835
10183,6,417208,0.7397176
10183,7,110061,0.73929614
10183,8,57263,0.7379663
10183,9,314342,0.732647
10183,10,558867,0.73230076
3829,1,315723,0.748735
3829,2,211143,0.74240535
3829,3,249505,0.736966
3829,4,291438,0.7330121
3829,5,443487,0.73034227
3829,6,335532,0.72883165
3829,7,187791,0.72852266
3829,8,290788,0.7243181
3829,9,400532,0.7235532
3829,10,246688,0.7219981
5585,1,183774,0.7596852
5585,2,337817,0.7412771
5585,3,547441,0.73949754
5585,4,193449,0.7373358
5585,5,459695,0.73366874
5585,6,13656,0.73075247
5585,7,253005,0.72813505
5585,8,549760,0.7278551
5585,9,300117,0.72782177
5585,10,44802,0.72658384
4105,1,345910,0.75062865
4105,2,507000,0.7330955
4105,3,489478,0.72950524
4105,4,98726,0.7240643
4105,5,108519,0.7217417
4105,6,227300,0.7174037
4105,7,36272,0.7140999
4105,8,321941,0.71374786
4105,9,362049,0.7096205
4105,10,222126,0.7081175
1074,1,443960,0.7965433
1074,2,137449,0.73347056
1074,3,588509,0.7113353
1074,4,423191,0.69284654
1074,5,482141,0.6901115
1074,6,192958,0.68654615
1074,7,153664,0.68231714
1074,8,292552,0.6816947
1074,9,208276,0.68153393
1074,10,98112,0.6794552
2465,1,37382,0.79069424
2465,2,398536,0.7810594
2465,3,510716,0.77169377
2465,4,146657,0.75509155
2465,5,310612,0.75042486
2465,6,82199,0.74918664
2465,7,18889,0.7443455
2465,8,581265,0.74177235
2465,9,1681,0.74154925
2465,10,81599,0.73671144
4640,1,427270,0.7885598
4640,2,331534,0.768435
4640,3,99314,0.7580782
4640,4,295246,0.7546612
4640,5,133548,0.75259703
4640,6,372808,0.7500341
4640,7,444172,0.7499261
4640,8,90572,0.74881655
4640,9,475412,0.7476798
4640,10,485398,0.74623287
9275,1,23217,0.818331
9275,2,465313,0.81219244
9275,3,291886,0.8095266
9275,4,537916,0.8081938
9275,5,328073,0.80580014
9275,6,169240,0.8039743
9275,7,561999,0.8038792
9275,8,400730,0.80277026
9275,9,343219,0.801984
9275,10,423929,0.80166614
10497,1,147765,0.78887796
10497,2,46902,0.78608745
10497,3,159880,0.7721192
10497,4,71898,0.7497976
10497,5,252237,0.7433538
10497,6,332447,0.74333966
10497,7,53496,0.7421495
10497,8,575729,0.7419848
10497,9,484278,0.74177516
10497,10,113960,0.74096024
9481,1,132760,0.8330768
9481,2,402240,0.8071052
9481,3,569953,0.7711622
9481,4,287781,0.7683653
9481,5,30417,0.7650227
9481,6,293005,0.7410242
9481,7,404261,0.73875505
9481,8,177138,0.73425674
9481,9,236507,0.7318834
9481,10,218696,0.73108286
3500,1,11601,0.8103254
3500,2,273187,0.78442603
3500,3,76283,0.7640598
3500,4,528206,0.7629664
3500,5,579763,0.7592958
3500,6,487094,0.75681007
3500,7,419926,0.7553779
3500,8,557478,0.75330937
3500,9,422331,0.7531418
3500,10,314163,0.75214756
4205,1,288330,0.7829948
4205,2,79777,0.78262
4205,3,540451,0.77905834
4205,4,499875,0.77714604
4205,5,226102,0.7742534
4205,6,455577,0.77334857
4205,7,531953,0.768654
4205,8,163303,0.7673496
4205,9,136086,0.76692945
4205,10,152657,0.763702
1306,1,387022,0.74894893
1306,2,115042,0.74893486
1306,3,450779,0.7486652
1306,4,327997,0.74801356
1306,5,519038,0.74721247
1306,6,476721,0.745118
1306,7,366231,0.7432867
1306,8,537698,0.741561
1306,9,431682,0.7403885
1306,10,90652,0.74037874
1826,1,401731,0.85992616
1826,2,8057,0.76248384
1826,3,583788,0.7407962
1826,4,52978,0.72652686
1826,5,270357,0.7189486
1826,6,279539,0.71874726
1826,7,139998,0.717156
1826,8,300254,0.71714693
1826,9,181787,0.71445286
1826,10,546678,0.71213603
6262,1,34538,0.7813316
6262,2,390877,0.7555798
6262,3,118707,0.7291312
6262,4,62882,0.70456296
6262,5,599485,0.70067143
6262,6,481028,0.6988143
6262,7,574386,0.6985738
6262,8,304479,0.6958823
6262,9,389192,0.6948132
6262,10,302049,0.69463587
5347,1,352930,0.81814396
5347,2,34043,0.7636924
5347,3,43142,0.7617715
5347,4,478426,0.7611784
5347,5,548649,0.75111187
5347,6,355491,0.748657
5347,7,500946,0.73704255
5347,8,201856,0.7359963
5347,9,519692,0.73266464
5347,10,280805,0.7308317
4500,1,229878,0.731256
4500,2,38863,0.7066772
4500,3,539089,0.7019633
4500,4,150179,0.69833493
4500,5,425577,0.69693685
4500,6,113800,0.69619143
4500,7,130499,0.6931031
4500,8,209843,0.68984395
4500,9,375671,0.68837154
4500,10,461355,0.68470895
3615,1,13275,0.83934927
3615,2,335991,0.8314896
